,postcode,ins_avg,ins_total,out_avg,out_total,suburb,state
1342,3852,0.14285714285714285,3.0,5.188571428571429,108.96,EAST SALE RAAF,VIC
1343,3853,0.42857142857142855,9.0,1.7316666666666665,36.365,SALE,VIC
1344,3854,9.095238095238095,191.0,47.16166666666667,990.395,GLENGARRY WEST,VIC
1345,3856,8.904761904761905,187.0,50.07166666666667,1051.505,TOONGABBIE,VIC
1346,3857,3.571428571428572,75.0,15.969523809523812,335.36,COWWARR,VIC
1347,3858,25.809523809523807,542.0,166.54209523809524,3497.384,DAWSON,VIC
1348,3859,7.095238095238094,149.0,66.82652380952379,1403.3570000000002,TINAMBA WEST,VIC
1349,3860,47.42857142857143,996.0,231.207380952381,4855.355000000001,WRIXON,VIC
1350,3862,26.857142857142854,564.0,140.74004761904757,2955.541,WATERFORD,VIC
1351,3864,1.9523809523809523,41.0,9.728380952380952,204.296,FERNBANK,VIC
1352,3865,4.904761904761905,103.0,36.588523809523814,768.3589999999998,LINDENOW,VIC
1353,3869,12.952380952380953,272.0,62.27728571428571,1307.823,JUMBUK,VIC
1354,3870,11.952380952380953,251.0,46.58561904761904,978.298,MIRBOO EAST,VIC
1355,3871,21.38095238095238,449.0,104.38242857142856,2192.031,BAROMI,VIC
1356,3873,3.095238095238096,65.0,17.337857142857143,364.095,GORMANDALE,VIC
1357,3874,6.7142857142857135,141.0,33.48261904761905,703.135,WOODSIDE BEACH,VIC
1358,3875,125.71428571428572,2640.0,661.1500952380952,13884.152,IGUANA CREEK,VIC
1359,3878,11.904761904761903,250.0,53.512,1123.752,EAGLE POINT,VIC
1360,3880,35.476190476190474,745.0,154.86623809523806,3252.1909999999993,BOOLE POOLE,VIC
1361,3882,10.476190476190476,220.0,51.675761904761906,1085.191,NICHOLSON,VIC
1362,3885,16.9047619047619,355.0,71.04638095238096,1491.9740000000004,TIMBARRA,VIC
1363,3886,3.095238095238096,65.0,17.479761904761904,367.075,NEWMERELLA,VIC
1364,3887,2.523809523809524,53.0,15.074714285714286,316.569,LAKE TYERS,VIC
1365,3888,27.142857142857146,570.0,123.95185714285715,2602.989,TUBBUT,VIC
1366,3889,1.5238095238095235,32.0,6.470904761904763,135.889,BELLBIRD CREEK,VIC
1367,3890,2.8571428571428568,60.0,13.700571428571427,287.712,CHANDLERS CREEK,VIC
1368,3891,1.8571428571428568,39.0,6.122142857142857,128.565,WINGAN RIVER,VIC
1369,3892,12.904761904761903,271.0,49.08247619047621,1030.7320000000002,MALLACOOTA,VIC
1370,3893,0.19047619047619047,4.0,1.5026190476190475,31.555,TAMBO CROSSING,VIC
1371,3895,1.238095238095238,26.0,6.449285714285715,135.435,ENSAY,VIC
1372,3896,2.761904761904762,58.0,15.187857142857142,318.945,NUNNIONG,VIC
1373,3898,5.7142857142857135,120.0,29.47423809523809,618.9590000000001,GLEN VALLEY,VIC
1374,3900,1.2857142857142858,27.0,5.800714285714285,121.815,BENAMBRA,VIC
1375,3902,3.333333333333333,70.0,17.636047619047613,370.357,BUMBERRAH,VIC
1376,3903,6.047619047619048,127.0,28.94466666666667,607.8380000000002,SWAN REACH,VIC
1377,3904,17.142857142857142,360.0,77.89295238095238,1635.7520000000002,METUNG,VIC
1378,3909,62.85714285714285,1320.0,300.4016666666667,6308.435,LAKES ENTRANCE,VIC
1379,3910,105.8095238095238,2222.0,456.42933333333326,9585.016,LANGWARRIN,VIC
1380,3911,19.714285714285715,414.0,125.28138095238094,2630.909,BAXTER,VIC
1381,3912,78.71428571428571,1653.0,388.9221428571429,8167.365000000002,PEARCEDALE,VIC
1382,3913,19.19047619047619,403.0,105.2007619047619,2209.216,TYABB,VIC
1383,3915,50.904761904761905,1069.0,273.076,5734.596,HASTINGS,VIC
1384,3916,10.19047619047619,214.0,67.4582380952381,1416.6229999999998,POINT LEO,VIC
1385,3918,31.285714285714285,657.0,142.16299999999998,2985.423,BITTERN,VIC
1386,3919,16.714285714285715,351.0,67.52642857142857,1418.0549999999996,CRIB POINT,VIC
1387,3921,3.2857142857142856,69.0,11.888380952380949,249.656,TANKERTON,VIC
1388,3922,81.95238095238095,1721.0,434.2818571428571,9119.919,WIMBLEDON HEIGHTS,VIC
1389,3923,7.476190476190476,157.0,32.85438095238095,689.9419999999999,RHYLL,VIC
1390,3925,32.95238095238095,692.0,176.88695238095238,3714.6259999999997,NEWHAVEN,VIC
1391,3926,26.380952380952376,554.0,137.67600000000002,2891.196,BALNARRING,VIC
1392,3927,14.809523809523812,311.0,69.45628571428571,1458.582,SOMERS,VIC
1393,3928,4.6190476190476195,97.0,36.36147619047618,763.5909999999999,MAIN RIDGE,VIC
1394,3929,11.857142857142858,249.0,76.20819047619047,1600.3719999999996,FLINDERS,VIC
1395,3930,78.38095238095238,1646.0,414.53147619047616,8705.161,KUNYUNG,VIC
1396,3931,117.85714285714286,2475.0,512.7803809523809,10768.388,MORNINGTON,VIC
1397,3933,6.857142857142858,144.0,65.93138095238093,1384.5589999999993,MOOROODUC,VIC
1398,3934,96.85714285714286,2034.0,445.85566666666665,9362.969000000001,MOUNT MARTHA,VIC
1399,3936,64.23809523809524,1349.0,312.46733333333333,6561.8139999999985,ARTHURS SEAT,VIC
1400,3937,11.761904761904766,247.0,86.03819047619047,1806.8020000000001,RED HILL,VIC
1401,3938,20.238095238095237,425.0,85.31866666666667,1791.692,MCCRAE,VIC
1402,3939,88.09523809523809,1850.0,431.0494285714286,9052.038,BONEO,VIC
1403,3940,19.857142857142858,417.0,85.66076190476191,1798.8759999999993,CAPEL SOUND,VIC
1404,3941,77.47619047619048,1627.0,342.67800000000005,7196.2379999999985,RYE,VIC
1405,3942,20.0,420.0,93.02028571428569,1953.4260000000002,BLAIRGOWRIE,VIC
1406,3943,17.80952380952381,374.0,92.63190476190478,1945.27,SORRENTO,VIC
1407,3944,7.047619047619048,148.0,45.12252380952381,947.573,PORTSEA,VIC
1408,3945,10.19047619047619,214.0,54.10290476190475,1136.1609999999996,WOODLEIGH,VIC
1409,3946,2.2857142857142856,48.0,11.855,248.955,BENA,VIC
1410,3950,31.66666666666667,665.0,162.33828571428575,3409.104000000001,KARDELLA SOUTH,VIC
1411,3951,8.952380952380953,188.0,49.0667619047619,1030.402,ARAWATA,VIC
1412,3953,51.42857142857143,1080.0,284.0752380952381,5965.580000000001,WOOREEN,VIC
1413,3954,3.2857142857142856,69.0,15.769523809523806,331.16,KOONWARRA,VIC
1414,3956,33.38095238095238,701.0,153.71285714285716,3227.9700000000007,WALKERVILLE NORTH,VIC
1415,3957,2.619047619047619,55.0,20.546999999999997,431.48699999999997,STONY CREEK,VIC
1416,3958,1.5714285714285714,33.0,8.059809523809525,169.25600000000003,BUFFALO,VIC
1417,3959,17.523809523809526,368.0,72.72166666666666,1527.155,WARATAH BAY,VIC
1418,3960,27.04761904761905,568.0,128.53619047619048,2699.260000000001,SHALLOW INLET,VIC
1419,3962,9.571428571428571,201.0,42.672380952380955,896.1199999999999,WOORARRA,VIC
1420,3964,1.380952380952381,29.0,5.5147619047619045,115.81,PORT FRANKLIN,VIC
1421,3965,2.619047619047619,55.0,11.046,231.966,PORT WELSHPOOL,VIC
1422,3966,4.285714285714286,90.0,22.532380952380954,473.18,HAZEL PARK,VIC
1423,3967,1.238095238095238,26.0,5.48,115.07999999999998,HEDLEY,VIC
1424,3971,30.952380952380953,650.0,144.8610476190476,3042.082000000001,MANNS BEACH,VIC
1425,3975,114.90476190476191,2413.0,547.0846666666666,11488.778,LYNBROOK,VIC
1426,3976,124.85714285714286,2622.0,506.70414285714287,10640.787,HAMPTON PARK,VIC
1427,3977,616.2380952380953,12941.0,2949.071952380952,61930.511,SKYE,VIC
1428,3978,226.90476190476193,4765.0,1373.6657142857146,28846.98,CLYDE,VIC
1429,3979,2.952380952380953,62.0,16.93,355.53,KERNOT,VIC
1430,3980,23.42857142857143,492.0,115.43795238095238,2424.197,BLIND BIGHT,VIC
1431,3981,31.57142857142857,663.0,205.74252380952382,4320.593,YANNATHAN,VIC
1432,3984,52.952380952380956,1112.0,258.2643333333333,5423.551,THE GURDIES,VIC
1433,3987,12.142857142857142,255.0,58.412285714285716,1226.658,NYORA,VIC
1434,3988,8.761904761904763,184.0,49.39809523809522,1037.36,MOUNTAIN VIEW,VIC
1435,3990,1.3333333333333333,28.0,7.392857142857142,155.25,GLEN FORBES,VIC
1436,3991,4.523809523809524,95.0,20.532238095238096,431.177,BASS,VIC
1437,3992,8.571428571428571,180.0,42.76642857142857,898.0949999999998,BLACKWOOD FOREST,VIC
1438,3995,82.71428571428571,1737.0,395.47847619047616,8305.047999999999,WOOLAMAI,VIC
1439,3996,55.0,1155.0,264.0859047619048,5545.804,INVERLOCH,VIC
1440,4000,11.523809523809526,242.0,103.04252380952379,2163.893,BRISBANE GPO,QLD
1441,4001,0.6666666666666666,14.0,6.006,126.126,BRISBANE,QLD
1442,4002,0.047619047619047616,1.0,0.37642857142857145,7.905,BRISBANE ALBERT STREET BC,QLD
1443,4004,0.3333333333333333,7.0,1.3057142857142856,27.42,SPRING HILL,QLD
1444,4005,27.190476190476193,571.0,173.80309523809524,3649.865,TENERIFFE,QLD
1445,4006,17.38095238095238,365.0,208.4291428571429,4377.0120000000015,FORTITUDE VALLEY,QLD
1446,4007,37.095238095238095,779.0,256.4508571428571,5385.467999999999,WHINSTANES,QLD
1447,4008,3.7142857142857135,78.0,114.05857142857144,2395.23,BRISBANE AIRPORT,QLD
1448,4009,2.6666666666666665,56.0,82.12052380952379,1724.531,EAGLE FARM BC,QLD
1449,4010,9.333333333333334,196.0,60.95876190476191,1280.134,ALBION,QLD
1450,4011,66.3809523809524,1394.0,382.53976190476186,8033.335,CLAYFIELD,QLD
1451,4012,99.85714285714286,2097.0,466.58728571428566,9798.333,WAVELL HEIGHTS NORTH,QLD
1452,4013,26.57142857142857,558.0,165.52704761904764,3476.0679999999998,NORTHGATE,QLD
1453,4014,104.23809523809523,2189.0,566.8433333333332,11903.71,BANYO,QLD
1454,4017,299.5238095238095,6290.0,1260.1536666666668,26463.227000000006,SHORNCLIFFE,QLD
1455,4018,103.57142857142857,2175.0,392.0281428571429,8232.591,FITZGIBBON,QLD
1456,4019,135.52380952380952,2846.0,636.5429047619048,13367.400999999998,WOODY POINT,QLD
1457,4020,175.85714285714286,3693.0,842.3021428571428,17688.344999999998,REDCLIFFE NORTH,QLD
1458,4021,77.57142857142857,1629.0,311.07542857142863,6532.584000000002,KIPPA-RING,QLD
1459,4022,71.0,1491.0,283.17009523809526,5946.571999999999,ROTHWELL,QLD
1460,4025,9.476190476190476,199.0,28.44619047619048,597.37,MORETON ISLAND,QLD
1461,4030,67.0,1407.0,355.5169523809524,7465.856,WOOLOOWIN,QLD
1462,4031,67.04761904761905,1408.0,361.09771428571435,7583.052,GORDON PARK,QLD
1463,4032,67.76190476190476,1423.0,326.1667142857143,6849.501,CHERMSIDE,QLD
1464,4034,307.4761904761905,6457.0,1390.671761904762,29204.107000000004,ZILLMERE,QLD
1465,4035,255.09523809523807,5357.0,1245.4882857142854,26155.254,ALBANY CREEK,QLD
1466,4036,60.28571428571429,1266.0,257.9945714285714,5417.886,BALD HILLS,QLD
1467,4037,77.85714285714286,1635.0,380.4278571428572,7988.9850000000015,EATONS HILL,QLD
1468,4051,140.1904761904762,2944.0,736.2884761904762,15462.058,WILSTON,QLD
1469,4053,280.85714285714283,5898.0,1278.274476190476,26843.764,STAFFORD BC,QLD
1470,4054,100.0,2100.0,402.71028571428576,8456.916000000001,ARANA HILLS,QLD
1471,4055,189.047619047619,3970.0,876.3919999999999,18404.232,FERNY GROVE,QLD
1472,4059,42.333333333333336,889.0,224.86004761904758,4722.061,RED HILL,QLD
1473,4060,74.38095238095238,1562.0,392.865380952381,8250.173,ASHGROVE,QLD
1474,4061,131.2380952380952,2756.0,602.0280476190476,12642.589,THE GAP,QLD
1475,4064,47.61904761904761,1000.0,305.21857142857135,6409.59,MILTON,QLD
1476,4065,56.523809523809526,1187.0,298.8015238095238,6274.831999999999,BARDON WEST,QLD
1477,4066,51.0,1071.0,307.4879047619048,6457.246000000001,TOOWONG DC,QLD
1478,4067,28.42857142857143,597.0,159.5674285714286,3350.9159999999997,IRONSIDE,QLD
1479,4068,95.76190476190477,2011.0,521.7336666666667,10956.407,CHELMER,QLD
1480,4069,273.4761904761905,5743.0,1443.971619047619,30323.404,UPPER BROOKFIELD,QLD
1481,4070,117.8095238095238,2474.0,588.8985714285714,12366.87,MOGGILL,QLD
1482,4073,87.0,1827.0,448.22847619047616,9412.798,SEVENTEEN MILE ROCKS,QLD
1483,4074,224.76190476190484,4720.0,1034.625142857143,21727.127999999997,SUMNER PARK BC,QLD
1484,4075,149.80952380952382,3146.0,737.4056666666667,15485.518999999998,CORINDA,QLD
1485,4076,41.0,861.0,384.1021904761905,8066.146000000002,DARRA,QLD
1486,4077,201.19047619047618,4225.0,912.556761904762,19163.692,SERVICETON,QLD
1487,4078,211.52380952380955,4442.0,907.1975238095239,19051.148,FOREST LAKE,QLD
1488,4101,58.523809523809526,1229.0,354.91195238095236,7453.151,WEST END,QLD
1489,4102,28.380952380952376,596.0,160.3724761904762,3367.822,PRINCESS ALEXANDRA HOSPITAL,QLD
1490,4103,63.14285714285714,1326.0,276.3827142857143,5804.036999999999,THOMPSON ESTATE,QLD
1491,4104,30.476190476190478,640.0,170.48566666666667,3580.199,YERONGA,QLD
1492,4105,71.14285714285714,1494.0,345.30390476190485,7251.382,TENNYSON,QLD
1493,4106,17.285714285714285,363.0,209.8023809523809,4405.8499999999985,BRISBANE MARKET,QLD
1494,4107,49.57142857142857,1041.0,298.6025238095238,6270.653,SALISBURY,QLD
1495,4108,49.33333333333334,1036.0,333.69409523809514,7007.575999999999,ARCHERFIELD,QLD
1496,4109,317.85714285714283,6675.0,1288.4669047619045,27057.805,SUNNYBANK HILLS,QLD
1497,4110,131.95238095238096,2771.0,962.2568571428573,20207.394,HEATHWOOD DF,QLD
1498,4111,6.666666666666668,140.0,28.320904761904764,594.739,NATHAN,QLD
1499,4112,75.80952380952381,1592.0,329.9999047619048,6929.998000000001,KURABY,QLD
1500,4113,216.14285714285717,4539.0,941.3358095238096,19768.052,EIGHT MILE PLAINS,QLD
1501,4114,139.57142857142858,2931.0,610.2152380952381,12814.52,WOODRIDGE,QLD
1502,4115,181.76190476190484,3817.0,789.472,16578.912,ALGESTER,QLD
1503,4116,233.52380952380955,4904.0,992.809523809524,20849.000000000004,CALAMVALE,QLD
1504,4117,17.428571428571427,366.0,157.03309523809526,3297.695,BERRINBA,QLD
1505,4118,279.2857142857143,5865.0,1243.8634285714286,26121.132,REGENTS PARK,QLD
1506,4119,64.0,1344.0,376.8571904761905,7914.001,UNDERWOOD,QLD
1507,4120,32.0,672.0,157.4432380952381,3306.308,STONES CORNER,QLD
1508,4121,154.28571428571428,3240.0,731.5497142857142,15362.544,HOLLAND PARK WEST,QLD
1509,4122,280.4761904761905,5890.0,1244.3057142857147,26130.42,MANSFIELD,QLD
1510,4123,199.57142857142856,4191.0,969.0006190476194,20349.013000000006,ROCHEDALE SOUTH,QLD
1511,4124,263.3809523809524,5531.0,1411.983619047619,29651.656000000003,SILVERBARK RIDGE,QLD
1512,4125,97.4761904761905,2047.0,473.1524285714285,9936.201,PARK RIDGE SOUTH,QLD
1513,4127,199.7142857142857,4194.0,970.4734761904763,20379.943,CHATSWOOD HILLS,QLD
1514,4128,153.23809523809524,3218.0,668.774238095238,14044.258999999998,TANAH MERAH,QLD
1515,4129,58.714285714285715,1233.0,300.74119047619047,6315.565000000001,LOGANDALE,QLD
1516,4130,86.38095238095238,1814.0,433.4033333333333,9101.47,CARBROOK,QLD
1517,4131,67.76190476190476,1423.0,309.6025238095238,6501.652999999998,LOGANLEA,QLD
1518,4132,168.19047619047618,3532.0,734.262476190476,15419.512,CRESTMEAD,QLD
1519,4133,151.42857142857142,3180.0,715.443,15024.303,WATERFORD,QLD
1520,4151,68.80952380952381,1445.0,395.14580952380965,8298.062000000002,COORPAROO DC,QLD
1521,4152,308.95238095238096,6488.0,1428.3994761904764,29996.389,CARINA NORTH,QLD
1522,4153,37.66666666666666,791.0,186.96523809523808,3926.27,BELMONT,QLD
1523,4154,96.38095238095238,2024.0,514.2215714285715,10798.653,GUMDALE,QLD
1524,4155,15.0,315.0,114.32257142857144,2400.774000000001,CHANDLER,QLD
1525,4156,33.666666666666664,707.0,178.0297142857143,3738.624,BURBANK,QLD
1526,4157,185.80952380952382,3902.0,861.834,18098.514,CAPALABA BC,QLD
1527,4158,26.952380952380953,566.0,105.45766666666664,2214.611,THORNESIDE,QLD
1528,4159,146.71428571428572,3081.0,590.4849523809523,12400.184,BIRKDALE,QLD
1529,4160,186.52380952380955,3917.0,792.7014285714287,16646.73,EROBIN,QLD
1530,4161,159.85714285714286,3357.0,629.8484761904763,13226.818000000001,ALEXANDRA HILLS,QLD
1531,4163,128.33333333333334,2695.0,604.8210476190476,12701.241999999998,CLEVELAND,QLD
1532,4164,162.33333333333334,3409.0,798.656476190476,16771.785999999996,PINKLANDS,QLD
1533,4165,395.71428571428567,8310.0,1678.2586666666666,35243.432,POINT TALBURPIN,QLD
1534,4169,29.57142857142857,621.0,176.38133333333332,3704.008,EAST BRISBANE,QLD
1535,4170,131.04761904761904,2752.0,724.764380952381,15220.052,SEVEN HILLS,QLD
1536,4171,81.19047619047619,1705.0,473.4383333333332,9942.204999999998,BALMORAL,QLD
1537,4172,31.809523809523807,668.0,226.93133333333333,4765.558,MURARRIE,QLD
1538,4173,72.76190476190476,1528.0,341.77671428571426,7177.311,TINGALPA,QLD
1539,4174,24.190476190476193,508.0,150.65309523809523,3163.715,DOBOY,QLD
1540,4178,185.80952380952382,3902.0,864.7976666666667,18160.751,PORT OF BRISBANE,QLD
1541,4179,153.85714285714286,3231.0,648.3729523809523,13615.832,LOTA,QLD
1542,4183,25.0,525.0,104.34804761904759,2191.309,AMITY,QLD
1543,4184,114.09523809523809,2396.0,433.6768571428572,9107.214,PERULPA ISLAND,QLD
1544,4205,54.38095238095239,1142.0,220.82538095238098,4637.333000000001,BETHANIA,QLD
1545,4207,509.80952380952385,10706.0,2728.591,57300.41099999999,YATALA DC,QLD
1546,4208,213.85714285714286,4491.0,1165.7005238095235,24479.711,ORMEAU HILLS,QLD
1547,4209,413.0476190476191,8674.0,2373.635761904762,49846.35100000001,CANOWINDRA,QLD
1548,4210,207.47619047619045,4357.0,1114.4145238095236,23402.704999999994,WONGAWALLAN,QLD
1549,4211,516.952380952381,10856.0,2538.881761904762,53316.517,NERANG,QLD
1550,4212,292.85714285714283,6150.0,1638.0646666666669,34399.358,BOYKAMBIL,QLD
1551,4213,280.3333333333333,5887.0,1432.9062380952385,30091.031000000006,TALLAI,QLD
1552,4214,323.38095238095235,6791.0,1697.905619047619,35656.018,ARUNDEL BC,QLD
1553,4215,177.80952380952382,3734.0,926.7819523809522,19462.421000000002,AUSTRALIA FAIR,QLD
1554,4216,272.1904761904762,5716.0,1246.7294285714286,26181.318,BIGGERA WATERS,QLD
1555,4217,156.23809523809524,3281.0,917.8091428571429,19273.992,THE SPIT,QLD
1556,4218,190.047619047619,3991.0,964.4163809523807,20252.744,MOANA PARK,QLD
1557,4219,0.8571428571428571,18.0,4.455,93.555,WEST BURLEIGH,QLD
1558,4220,215.047619047619,4516.0,1146.2108571428573,24070.428000000004,MIAMI,QLD
1559,4221,211.09523809523807,4433.0,887.8064761904762,18643.936,PALM BEACH,QLD
1560,4223,127.8095238095238,2684.0,600.9255714285714,12619.437,CURRUMBIN WATERS,QLD
1561,4224,34.57142857142857,726.0,167.33090476190478,3513.949,TUGUN HEIGHTS,QLD
1562,4225,16.761904761904766,352.0,91.32109523809522,1917.743,RAINBOW BAY,QLD
1563,4226,241.85714285714286,5079.0,1158.402761904762,24326.458,CLEAR ISLAND WATERS,QLD
1564,4227,149.14285714285714,3132.0,732.075619047619,15373.588,VARSITY LAKES,QLD
1565,4228,55.76190476190475,1171.0,289.3978095238095,6077.353999999998,TALLEBUDGERA VALLEY,QLD
1566,4230,0.42857142857142855,9.0,1.613333333333333,33.879999999999995,ROBINA TOWN CENTRE,QLD
1567,4270,49.047619047619044,1030.0,257.92242857142855,5416.371,TAMBORINE VILLAGE,QLD
1568,4271,16.9047619047619,355.0,46.96514285714285,986.268,EAGLE HEIGHTS,QLD
1569,4272,61.33333333333334,1288.0,325.1758095238095,6828.691999999999,NORTH TAMBORINE,QLD
1570,4275,39.142857142857146,822.0,220.54309523809528,4631.405000000002,WITHEREN,QLD
1571,4280,222.09523809523807,4664.0,1207.1674761904762,25350.517000000003,GLENLOGAN,QLD
1572,4285,212.047619047619,4453.0,1136.0342857142855,23856.72,ILBOGAN,QLD
1573,4287,7.190476190476191,151.0,45.031904761904755,945.67,RUNNING CREEK,QLD
1574,4300,522.047619047619,10963.0,2749.889142857143,57747.672,SPRINGFIELD LAKES,QLD
1575,4301,211.42857142857144,4440.0,973.4537619047618,20442.529,REDBANK PLAINS,QLD
1576,4303,23.57142857142857,495.0,95.09790476190477,1997.056,DINMORE,QLD
1577,4304,124.33333333333331,2611.0,542.3286666666667,11388.902,EBBW VALE,QLD
1578,4305,470.8571428571428,9888.0,2006.0402857142858,42126.84600000001,BRASSALL,QLD
1579,4306,460.2380952380952,9665.0,2321.9511904761903,48760.975,WANORA,QLD
1580,4307,17.476190476190474,367.0,92.68161904761904,1946.314,RADFORD,QLD
1581,4309,34.142857142857146,717.0,182.25385714285716,3827.3309999999997,TEVIOTVILLE,QLD
1582,4310,68.19047619047619,1432.0,308.40247619047625,6476.452000000001,CARNEYS CREEK,QLD
1583,4311,116.5238095238095,2447.0,573.3032857142857,12039.368999999999,LOWOOD,QLD
1584,4312,41.857142857142854,879.0,194.8702857142857,4092.276,SOMERSET DAM,QLD
1585,4313,30.0,630.0,136.83085714285716,2873.448000000001,BIARRA,QLD
1586,4314,9.571428571428571,201.0,77.66499999999998,1630.965,AVOCA VALE,QLD
1587,4340,57.952380952380956,1217.0,278.5005238095237,5848.511,MOUNT MORT,QLD
1588,4341,183.14285714285717,3846.0,889.0333333333333,18669.7,MOUNT BERRYMAN,QLD
1589,4342,29.619047619047624,622.0,164.88738095238094,3462.635,LYNFORD,QLD
1590,4343,99.61904761904762,2092.0,582.3845238095239,12230.075,BLACK DUCK CREEK,QLD
1591,4344,25.619047619047624,538.0,146.5892380952381,3078.3740000000007,IREDALE,QLD
1592,4345,0.047619047619047616,1.0,0.07238095238095238,1.52,GATTON COLLEGE,QLD
1593,4346,13.285714285714285,279.0,71.08590476190476,1492.8039999999999,MARBURG,QLD
1594,4347,16.333333333333332,343.0,97.42595238095241,2045.945,WINWILL,QLD
1595,4350,611.952380952381,12851.0,3148.2758571428576,66113.793,TOOWOOMBA VILLAGE FAIR,QLD
1596,4352,280.85714285714283,5898.0,1461.418476190476,30689.788,PAMPAS,QLD
1597,4353,2.761904761904762,58.0,14.233714285714287,298.908,HADEN,QLD
1598,4354,13.428571428571427,282.0,71.50104761904763,1501.5220000000004,DOUGLAS,QLD
1599,4355,26.380952380952376,554.0,117.00357142857142,2457.075,GLENAVEN,QLD
1600,4356,40.095238095238095,842.0,226.322,4752.762,PURRAWUNDA,QLD
1601,4357,22.190476190476193,466.0,145.91171428571428,3064.146,WOONDUL,QLD
1602,4358,19.761904761904766,415.0,105.62380952380954,2218.100000000001,FELTON SOUTH,QLD
1603,4359,12.523809523809526,263.0,62.468761904761905,1311.844,ASCOT,QLD
1604,4360,6.238095238095237,131.0,50.38809523809525,1058.15,NOBBY,QLD
1605,4361,22.0,462.0,135.4312380952381,2844.0559999999996,VICTORIA HILL,QLD
1606,4362,26.952380952380953,566.0,178.88938095238098,3756.677,BERAT,QLD
1607,4363,7.2857142857142865,153.0,31.85609523809524,668.9780000000001,SOUTHBROOK,QLD
1608,4364,2.4761904761904763,52.0,16.03642857142857,336.765,BROOKSTEAD,QLD
1609,4365,5.761904761904763,121.0,32.02704761904762,672.568,LEYBURN,QLD
1610,4370,140.33333333333334,2947.0,776.094142857143,16297.977,MURRAYS BRIDGE,QLD
1611,4371,8.095238095238095,170.0,35.95214285714286,754.9950000000001,EMU VALE,QLD
1612,4372,1.6666666666666667,35.0,6.152380952380954,129.20000000000002,TANNYMOREL,QLD
1613,4373,8.904761904761905,187.0,45.649523809523814,958.64,THE HEAD,QLD
1614,4374,4.285714285714286,90.0,23.580523809523807,495.19100000000014,DALVEEN,QLD
1615,4375,1.809523809523809,38.0,11.016904761904762,231.355,FLEURBAIX,QLD
1616,4376,3.4285714285714284,72.0,27.411666666666665,575.645,THULIMBAH,QLD
1617,4377,6.142857142857142,129.0,36.226285714285716,760.7519999999997,THE SUMMIT,QLD
1618,4378,5.523809523809524,116.0,24.059428571428572,505.2480000000001,APPLETHORPE,QLD
1619,4380,72.57142857142857,1524.0,352.93047619047616,7411.54,GREENLANDS,QLD
1620,4381,6.809523809523809,143.0,35.865047619047616,753.166,FLETCHER,QLD
1621,4382,5.476190476190476,115.0,33.3095238095238,699.5,LYRA,QLD
1622,4383,7.333333333333332,154.0,31.39742857142857,659.346,WALLANGARRA,QLD
1623,4384,0.19047619047619047,4.0,1.3657142857142857,28.68,LIMEVALE,QLD
1624,4385,9.523809523809524,200.0,48.77852380952381,1024.349,TEXAS,NSW
1625,4387,9.285714285714286,195.0,66.7122380952381,1400.957,WHETSTONE,QLD
1626,4388,3.6190476190476186,76.0,17.425000000000004,365.92500000000007,YELARBON,QLD
1627,4390,41.476190476190474,871.0,252.54619047619045,5303.47,WONDALLI,QLD
1628,4400,21.714285714285715,456.0,109.13076190476193,2291.746,KINGSTHORPE,QLD
1629,4401,42.952380952380956,902.0,220.4700476190476,4629.871,OAKEY,QLD
1630,4402,3.1428571428571432,66.0,14.022142857142857,294.465,COOYAR,QLD
1631,4403,7.0,147.0,50.65404761904761,1063.735,MOUNT MORIAH,QLD
1632,4404,3.238095238095238,68.0,28.696571428571428,602.628,BOWENVILLE,QLD
1633,4405,96.85714285714286,2034.0,624.7719999999999,13120.212,KUMBARILLA,QLD
1634,4406,9.761904761904765,205.0,59.774047619047614,1255.255,THE GUMS,QLD
1635,4407,3.952380952380953,83.0,28.265476190476193,593.575,CECIL PLAINS,QLD
1636,4408,8.04761904761905,169.0,29.936714285714288,628.6709999999999,BELL,QLD
1637,4410,12.095238095238097,254.0,54.60504761904761,1146.7060000000001,JANDOWAE,QLD
1638,4411,2.952380952380953,62.0,15.498095238095233,325.46,WARRA,QLD
1639,4412,2.142857142857143,45.0,11.43190476190476,240.07,BRIGALOW,QLD
1640,4413,50.14285714285714,1053.0,292.6033333333333,6144.67,CAMEBY,QLD
1641,4415,15.571428571428573,327.0,104.26757142857143,2189.619,BOORTKOI,QLD
1642,4416,3.2857142857142856,69.0,25.545952380952386,536.465,NANGRAM,QLD
1643,4417,7.047619047619048,148.0,34.814761904761895,731.1099999999999,NOORINDOO,QLD
1644,4418,0.8571428571428571,18.0,4.1753809523809515,87.68299999999999,GULUGUBA,QLD
1645,4419,6.904761904761906,145.0,33.866523809523805,711.1969999999999,COCKATOO,QLD
1646,4420,9.142857142857142,192.0,48.10309523809524,1010.165,GWAMBEGWINE,QLD
1647,4421,15.428571428571427,324.0,82.60247619047621,1734.652,TARA,QLD
1648,4422,4.047619047619048,85.0,27.755571428571425,582.867,INGLESTONE,QLD
1649,4423,1.238095238095238,26.0,8.42095238095238,176.84,TEELBA,QLD
1650,4424,1.6666666666666667,35.0,8.905380952380952,187.013,DRILLHAM,QLD
1651,4425,1.380952380952381,29.0,7.861809523809526,165.09799999999998,BOGANDILLA,QLD
1652,4426,0.8095238095238095,17.0,5.0909523809523805,106.91,JACKSON,QLD
